roi_name,roi_colour,  no_roi_pixels,  roi_size[um^2],Dead_Time-mean[%], Dead_Time-median,  Dead_Time-max,  Dead_Time-min,  Dead_Time-total,  Dead_Time-total_content,  Dead_Time-stddev, Dead_Time-stddev_radius2,  abs_ic-mean[], abs_ic-median,  abs_ic-max,  abs_ic-min,  abs_ic-total,  abs_ic-total_content,  abs_ic-stddev, abs_ic-stddev_radius2,  P-mean[ug/cm2], P-median,  P-max,  P-min,  P-total,  P-total_content,  P-stddev, P-stddev_radius2,  S-mean[ug/cm2], S-median,  S-max,  S-min,  S-total,  S-total_content,  S-stddev, S-stddev_radius2,  Cl-mean[ug/cm2], Cl-median,  Cl-max,  Cl-min,  Cl-total,  Cl-total_content,  Cl-stddev, Cl-stddev_radius2,K-mean[ug/cm2], K-median,  K-max,  K-min,  K-total,  K-total_content,  K-stddev, K-stddev_radius2,  Ca-mean[ug/cm2], Ca-median,  Ca-max,  Ca-min,  Ca-total,  Ca-total_content,  Ca-stddev, Ca-stddev_radius2,  Mn-mean[ug/cm2], Mn-median,  Mn-max,  Mn-min,  Mn-total,  Mn-total_content,  Mn-stddev, Mn-stddev_radius2,  Fe-mean[ug/cm2], Fe-median,  Fe-max,  Fe-min,  Fe-total,  Fe-total_content,  Fe-stddev, Fe-stddev_radius2,Cu-mean[ug/cm2], Cu-median,  Cu-max,  Cu-min,  Cu-total,  Cu-total_content,  Cu-stddev, Cu-stddev_radius2,  Zn-mean[ug/cm2], Zn-median,  Zn-max,  Zn-min,  Zn-total,  Zn-total_content,  Zn-stddev, Zn-stddev_radius2,Se-mean[ug/cm2], Se-median,  Se-max,  Se-min,  Se-total,  Se-total_content,  Se-stddev, Se-stddev_radius2,  Br-mean[ug/cm2], Br-median,  Br-max,  Br-min,  Br-total,  Br-total_content,  Br-stddev, Br-stddev_radius2,Pb_L-mean[ug/cm2], Pb_L-median,  Pb_L-max,  Pb_L-min,  Pb_L-total,  Pb_L-total_content,  Pb_L-stddev, Pb_L-stddev_radius2,,
 rois\0027-4.roi.h503, (turquois),2618,235.612,35.850492,33.908928,99.303566,5.6544423,93856.688,84468.077,18.685177,6.7374158,0.70508943,0.7061947,0.73584908,0.66787326,1845.9261,1661.2756,0.010065033,0.007493888,16.086837,11.06952,263.17242,0.089890689,42115.289,37902.526,21.601904,9.3198182,38.178655,29.446064,156.10512,2.7991848,99951.672,89953.509,29.712867,12.837747,7.2497552,5.6617036,71.265968,0.058059223,18979.871,17081.297,6.5107186,2.9590796,20.304464,21.052032,35.465221,2.025645,53157.102,47839.762,5.5186581,3.6257429,2.3996929,2.3055115,15.549166,1.45E-08,6282.396,5653.9656,1.1634285,0.91654911,0.1949773,0.14319892,3.3435969,6.28E-14,510.45081,459.39001,0.24346521,0.13583085,2.7407597,1.2991781,18.700827,0.045545541,7175.3179,6457.5599,3.0136121,0.6824499,0.24254739,0.21135147,2.6910081,0.016150326,634.98865,571.47087,0.14236769,0.094586196,0.41312642,0.32828918,10.969054,0.0849979,1081.5642,973.3756,0.53267604,0.18713939,0.18268725,0.081692591,8.4782305,2.05E-15,478.27499,430.43317,0.32409896,0.10666706,0.27225197,0.14597851,14.596016,4.34E-06,712.75629,641.45844,0.66439211,0.19024088,71.668772,64.039246,251.21695,5.9955368,187629.13,168860.26,52.785861,20.103516,,
 rois\0028-3.roi.h500, (red),400,35.9974,2.8402539,0.36617517,15.477407,-2.5988936,1136.1016,1022.417,3.480455,3.4872043,0.71845987,0.71777779,0.7445783,0.68228573,287.38391,258.62673,0.008507805,0.008369709,0.289397,0.065077573,2.7582762,0.000554109,115.75878,104.17534,0.4811901,0.4116181,0.20764202,0.043154702,1.7476246,0.002557124,83.056747,74.745684,0.33580092,0.289573,0.35777784,0.26579142,2.6016929,1.27E-06,143.1111,128.79065,0.347616,0.32917444,0.13293574,0.086683691,0.82618588,2.67E-09,53.174297,47.853384,0.14945869,0.13924503,0.019592688,0.004472411,0.20954499,1.52E-06,7.8370771,7.0528543,0.042133214,0.032229434,0.018370845,0.003936934,0.11816973,1.97E-06,7.3483396,6.6130228,0.02666945,0.024961253,0.073618684,0.064471111,0.28987896,0.000283039,29.447466,26.500797,0.054637162,0.052049112,0.059266803,0.053101521,0.20693953,7.96E-05,23.70672,21.334496,0.036711011,0.033942354,0.018561428,0.016974015,0.094444454,1.22E-05,7.424571,6.6816275,0.0176241,0.016646855,0.008256863,0.005201834,0.049552146,1.40E-09,3.3027437,2.9722543,0.008621119,0.008053179,0.009260581,0.005858202,0.060896259,2.16E-10,3.7042336,3.3335664,0.009968167,0.009590318,0.070358864,0.060161978,0.35626754,2.66E-10,28.143541,25.327347,0.055805008,0.048093148,,
 rois\0028-3.roi.h501, (green),335,30.1478,2.7106208,0.86469054,13.536871,-1.9588709,908.05811,817.19281,2.8800242,2.8486453,0.71782379,0.71782178,0.73637962,0.69841272,240.47096,216.40815,0.006623517,0.006381131,0.36761455,0.085099585,2.4301472,0.000291879,123.15087,110.82774,0.53372789,0.46548453,0.30054857,0.089339122,2.1981649,0.002439062,100.6838,90.608811,0.39414829,0.36557222,0.37956216,0.27499929,1.8861994,9.31E-07,127.15334,114.42968,0.34385218,0.320997,0.20828104,0.1651971,0.91157645,2.44E-12,69.774193,62.792171,0.1872967,0.17811106,0.037971855,0.004250255,0.37014708,6.49E-06,12.720569,11.447683,0.062780043,0.056229633,0.020410425,0.00596363,0.13027845,9.06E-09,6.8374915,6.153296,0.025627877,0.024477036,0.1241182,0.12001813,0.33369705,0.000798861,41.579597,37.418919,0.063393746,0.059352222,0.063124862,0.060973436,0.17020299,0.000110302,21.146833,19.030764,0.033812604,0.032438807,0.019702935,0.016611807,0.088607654,2.79E-06,6.6004863,5.9400033,0.017755138,0.016401145,0.007893444,0.005486955,0.035483297,1.33E-08,2.6443045,2.3797004,0.007622293,0.007180525,0.00986394,0.007016355,0.063560195,2.07E-12,3.3044193,2.9737619,0.00995263,0.009527929,0.67542145,0.65840966,1.4754425,0.20139788,226.26622,203.62478,0.21155225,0.16991369,,
 rois\0028-3.roi.h502, (blue),2016,181.427,2.7226554,0.47848821,17.689032,-3.3561587,5488.8672,4939.6263,3.1673075,3.1668408,0.71817242,0.71807522,0.7445783,0.68228573,1447.8347,1302.9572,0.007258005,0.007083887,0.3120904,0.073135741,2.7582762,0.000152145,629.17432,566.21559,0.47880967,0.42818336,0.25116815,0.060115851,2.1981649,0.00154884,506.35498,455.68631,0.34803201,0.3170293,0.37703878,0.28391483,2.6016929,7.72E-07,760.11041,684.04935,0.3463631,0.32789958,0.16109728,0.11874094,0.99643141,2.44E-12,324.77167,292.27363,0.16923905,0.15477554,0.026726824,0.004519596,0.37014708,7.73E-07,53.881329,48.489619,0.052627649,0.042931207,0.018726597,0.004815062,0.14671528,9.06E-09,37.752804,33.975064,0.024977051,0.023513073,0.095916287,0.087073334,0.39477205,0.000196284,193.36745,174.01784,0.061067607,0.053940714,0.061705446,0.057901714,0.22722659,6.52E-05,124.39823,111.95021,0.035117174,0.033498252,0.019009949,0.017049268,0.094444454,1.31E-06,38.324081,34.48914,0.017185196,0.016508039,0.008095187,0.005201834,0.049552146,1.04E-10,16.319895,14.686839,0.008061718,0.007580432,0.009307041,0.006443183,0.084868424,2.07E-12,18.762964,16.885465,0.009620359,0.009095885,0.29589957,0.20753697,1.4754425,2.66E-10,596.53351,536.84108,0.26746721,0.10461453,,
 rois\0029-3.roi.h500, (red),282,7050.03,11.524893,11.183548,23.613125,4.4687567,3250.0193,812508.25,3.5304886,2.7580503,1.0593811,1.0619587,1.0930989,0.998362,298.74561,74686.67,0.015668217,0.013598638,0.32708149,0.10317221,1.7876151,0.004232228,92.237,23059.339,0.40725299,0.38815629,0.21315314,0.095445849,1.2539335,0.002424558,60.109188,15027.358,0.24586441,0.234565,0.31068325,0.27074778,1.1830366,2.85E-05,87.612663,21903.259,0.24870751,0.23692098,0.11429071,0.088689499,0.76369137,3.60E-10,32.229984,8057.528,0.11642638,0.10551045,0.015216612,0.004204733,0.19357647,2.35E-06,4.2910857,1072.7755,0.029921964,0.023672761,0.01312628,0.003499025,0.16782378,1.14E-05,3.701611,925.40651,0.019712643,0.017005985,0.052581794,0.047901969,0.20221616,0.000380554,14.828067,3707.0316,0.034015199,0.033198491,0.049059547,0.044903737,0.1811033,9.74E-05,13.834788,3458.7122,0.023926991,0.022828073,0.016041395,0.013950036,0.056228559,1.73E-07,4.523675,1130.9229,0.012548392,0.011756352,0.006925611,0.005052246,0.032141693,7.52E-10,1.9530231,488.2576,0.006458585,0.006102431,0.007593111,0.006385599,0.031989038,4.02E-10,2.1412578,535.31651,0.006562242,0.006314341,0.040709328,0.035218325,0.27796239,3.44E-08,11.480027,2870.0193,0.035585201,0.029720196,,
 rois\0029-3.roi.h501, (green),190,4750.02,78.160711,84.02523,99.917625,6.3441396,14850.532,3712648.7,21.318548,16.331806,1.0136261,1.0176787,1.088729,0.8952381,192.589,48147.435,0.034697241,0.023406726,12.856115,4.3508654,138.09129,1.76E-21,2442.6624,610667.91,22.147869,12.883152,21.623736,17.704489,98.279831,1.06E-21,4108.5098,1027131.6,18.797229,13.705757,5.1154686,2.5451453,244.17177,7.19E-22,971.93909,242985.73,18.081402,5.4325225,1.8643912,1.2375923,13.319104,3.05E-22,354.23444,88558.938,2.0836011,1.5200081,1.6892464,0.84529597,19.725437,1.92E-22,320.95679,80239.528,2.3562984,1.4513801,0.69908516,0.13075298,35.222794,6.70E-23,132.82622,33206.678,2.7737875,1.0221311,4.8031976,3.7965357,26.695166,5.31E-23,912.60736,228152.8,4.2685848,3.2702617,0.55177113,0.21151021,53.539272,3.19E-23,104.83652,26209.234,3.8787565,0.81317919,0.29744487,0.14205354,4.8180242,2.53E-23,56.514515,14128.688,0.54126941,0.2753831,0.30572972,0.2233714,4.3629284,2.00E-23,58.088665,14522.22,0.42925722,0.27595941,0.33962061,0.20315109,6.0341039,1.93E-23,64.527924,16132.044,0.59435878,0.34017348,73.143385,69.962746,235.85335,5.78E-23,13897.245,3474324.7,39.344076,33.642204,,
 rois\0029-3.roi.h502, (blue),854,21350.1,64.270002,66.251472,99.986763,4.6647968,54886.594,13721702,24.618154,17.019978,1.0381295,1.043442,1.0971251,0.86557376,886.56171,221641.57,0.029649739,0.020133838,13.733721,5.5730338,288.14423,6.55E-22,11728.605,2932161.4,26.793116,14.043927,24.407319,20.123163,322.87393,3.96E-22,20843.854,5210984,22.547493,14.986645,4.5530571,3.0501554,244.17177,2.71E-22,3888.3108,972081.7,10.735843,4.1464299,3.0125554,2.1620469,53.611076,1.17E-22,2572.7214,643183.23,3.474619,1.922407,2.2785426,1.5491067,19.725437,7.18E-23,1945.8761,486470.84,2.4244037,1.3994609,0.74114474,0.098001115,37.501492,2.50E-23,632.93774,158235.05,2.8282802,1.1340687,5.5829604,4.6139216,34.043949,1.94E-23,4767.8516,1191967,4.7335391,3.1711886,0.39110526,0.21700428,53.539272,1.20E-23,334.00397,83501.316,2.017117,0.35221601,0.46162985,0.12605131,30.345222,9.49E-24,394.23184,98558.378,1.8818707,0.58739402,0.2084515,0.12806603,3.1433475,7.49E-24,178.01778,44504.578,0.29068622,0.17405245,0.33970173,0.14473926,8.1237144,7.21E-24,290.10538,72526.619,0.71145676,0.33956612,51.955453,46.203804,242.88843,2.16E-23,44369.945,11092535,33.102066,24.633333,,
 rois\0030-4.roi.h500, (red),173,4325,4.0859393,4.5184908,11.840778,-1.0182381,706.86743,176716.83,2.5808695,2.5685335,1.0665033,1.0657119,1.1075442,1.0223175,184.50507,46126.258,0.017104502,0.017266526,0.31097899,0.10924175,2.2773926,0.003029299,53.799377,13449.838,0.41174095,0.3803573,0.22820852,0.065526426,1.3498353,0.002627034,39.48008,9870.0164,0.29009906,0.25464513,0.33660087,0.26505542,1.5189388,5.81E-05,58.231949,14557.984,0.29513365,0.2704401,0.10804884,0.078408413,0.53595275,9.08E-09,18.692448,4673.1111,0.11211842,0.10599324,0.021410294,0.005194749,0.41143698,6.50E-06,3.7039804,925.995,0.047958309,0.035683206,0.015742288,0.005581495,0.070731089,0.000113321,2.7234161,680.85382,0.017390439,0.016790658,0.12110643,0.059030887,4.8956552,0.000518664,20.951418,5237.8519,0.46162984,0.15719686,0.048510077,0.044760942,0.11681458,0.000522683,8.3922443,2098.0603,0.025795815,0.024173055,0.016993116,0.014393195,0.068058066,5.10E-05,2.9398091,734.95209,0.013565434,0.012121949,0.007072121,0.005175237,0.027414488,1.83E-08,1.2234769,305.86917,0.005690973,0.005504582,0.008965907,0.007558245,0.046757322,2.80E-10,1.551102,387.77541,0.007813319,0.007436268,0.04856066,0.036620587,0.67306483,1.82E-09,8.4009953,2100.2481,0.065321849,0.04250267,,
 rois\0030-4.roi.h501, (green),307,7675,27.067654,21.377962,96.955215,5.6419849,8309.7695,2077441.6,17.027529,10.0016,1.0425258,1.0412542,1.088853,0.99248123,320.05542,80013.827,0.017694003,0.014699717,6.3282462,5.1889367,48.929474,0.18215166,1942.7716,485692.71,5.8564057,3.3633941,13.003481,11.82091,141.07242,0.55053693,3992.0696,998016.79,9.6128702,6.1602688,3.6558792,2.3693352,59.548912,0.039618056,1122.3547,280588.62,5.0307442,2.1518337,28.503853,27.497395,61.962238,0.77151138,8750.6846,2187669.9,14.372286,8.6241068,6.5758781,6.2297587,16.902294,0.48592171,2018.7947,504698.45,3.0185492,2.1902798,0.75854357,0.20580573,64.935616,1.54E-12,232.8728,58218.196,4.6606809,0.79204339,8.086192,4.5551009,60.89468,0.22223891,2482.4614,620615,9.5482727,5.7965273,0.20869637,0.19889027,0.83526897,0.012253633,64.069778,16017.44,0.10360387,0.079140127,0.60838068,0.38631049,5.5152001,0.040251359,186.77286,46693.199,0.7327424,0.38141526,0.032177732,0.013741837,0.59270871,4.09E-09,9.8785639,2469.64,0.065786276,0.028036844,0.14861225,0.10633721,3.0205801,0.001860471,45.623955,11405.986,0.24607802,0.10046517,9.2909663,4.6377335,94.201363,0.2897723,2852.3264,713081.39,12.436078,8.0861105,,
 rois\0030-4.roi.h502, (blue),697,17425,17.866386,16.447289,77.125313,3.1326175,12452.881,3113217.1,8.798889,5.2047525,1.0241367,1.0240771,1.0885167,0.972408,713.82343,178455.77,0.01869563,0.014621892,5.2180377,4.9757991,16.683498,0.021927772,3636.9731,909242.87,2.7482016,2.0897437,7.441995,6.9058347,26.146418,0.002369092,5187.0713,1296767.3,4.0937344,2.7374229,2.031288,1.9226825,5.4273896,0.1271366,1415.8075,353951.86,0.96151758,0.82545449,38.678597,41.035969,65.448296,9.7506447,26958.98,6739744,13.738239,7.2284302,5.0107686,4.8573046,12.338163,0.90523779,3492.5061,873126.22,1.7592539,1.4147405,0.2485287,0.23686518,0.75919145,0.00070797,173.22443,43306.116,0.11050429,0.10089501,2.2108181,0.7226311,28.293148,0.11858562,1540.9407,385234.96,3.7620839,1.9841524,0.25147726,0.24852085,0.52309954,0.032163091,175.27965,43819.902,0.080284192,0.070486222,0.85518919,0.80879277,5.2446551,0.16503461,596.06726,149016.68,0.48723736,0.28465707,0.01662106,0.013153994,0.17202973,6.62E-14,11.584881,2896.2191,0.017158919,0.01333348,0.17031575,0.17037539,0.39915186,0.013566338,118.71004,29677.513,0.062655912,0.047925222,2.9552054,0.58919477,70.768181,1.91E-07,2059.7776,514944.42,7.2640834,3.4882868,,
 rois\0030-4.roi.h503, (turquois),1258,31450,19.425646,16.705334,96.955215,0.99395514,24437.461,6109363.5,12.568169,6.738748,1.0335268,1.0336539,1.1196442,0.972408,1300.178,325044.07,0.021445376,0.014954977,5.1931647,4.6848979,48.929474,0.014010613,6532.999,1633249.7,3.8994461,2.4266046,8.3823589,7.3763933,141.07242,0.002369092,10545.008,2636250.9,6.5781791,3.5319443,2.282044,1.7988578,59.548912,5.01E-05,2870.8118,717702.57,2.7752483,1.1311378,31.885032,32.405788,65.448296,0.31761894,40111.402,10027839,16.164572,7.2726057,5.0582,4.7994475,16.902294,0.064682044,6363.2188,1590803.3,2.4355352,1.572821,0.36325858,0.21156706,64.935616,1.54E-12,456.97925,114244.78,2.3459863,0.29691518,3.7919364,1.0229092,60.89468,0.047734562,4770.2559,1192563.5,6.2824956,3.071027,0.2218451,0.21976633,0.83526897,0.009716529,279.0813,69770.257,0.094549411,0.071343076,0.72129627,0.61858654,5.9747186,0.0121533,907.39142,226847.59,0.62324137,0.31113093,0.020071703,0.012478711,0.59270871,1.04E-18,25.250202,6312.5482,0.037880349,0.017000171,0.14880793,0.14110465,3.0205801,0.000501433,187.20052,46800.076,0.13861148,0.060540068,4.6240117,0.98993081,94.201363,1.91E-07,5817.0068,1454251.1,9.2202328,4.9060464,,
 rois\0031-5.roi.h500, (red),230,5750,5.7994158,5.6114616,16.824001,0.86434484,1333.8654,333466.15,2.9709722,2.8311222,1.065109,1.0655463,1.1,1.0269566,244.97513,61243.721,0.013853763,0.013420412,0.28485656,0.085394427,1.432065,0.001547622,65.517014,16379.24,0.34681447,0.33377149,0.22449992,0.081979051,1.365172,0.000245329,51.634995,12908.735,0.28681937,0.26377394,0.31510742,0.28220853,1.3351246,5.62E-07,72.474693,18118.663,0.24204879,0.23281228,0.10972824,0.066704325,0.66078967,9.74E-10,25.237486,6309.3689,0.1258413,0.11683603,0.016873335,0.004143463,0.12424134,6.13E-06,3.8808661,970.216,0.02915869,0.025559734,0.015973587,0.004879458,0.10367846,2.94E-05,3.6739247,918.48052,0.02010158,0.01800521,0.053388494,0.051275529,0.16062309,0.000236671,12.279357,3069.836,0.033277096,0.031958703,0.04787355,0.046224728,0.12822764,0.001332444,11.010918,2752.727,0.024594826,0.023031353,0.015136669,0.013373997,0.0602431,6.71E-05,3.4814355,870.35783,0.011616985,0.011457794,0.006671506,0.005737635,0.025615342,3.24E-08,1.5344466,383.61127,0.005418767,0.005065091,0.007511194,0.005925464,0.035506062,1.09E-09,1.7275747,431.89332,0.006706897,0.006471135,0.037572529,0.034872811,0.13913731,5.04E-08,8.6416817,2160.4188,0.024728867,0.02347577,,
 rois\0031-5.roi.h501, (green),168,4200,45.964229,47.356636,97.876953,4.3201742,7721.9897,1930496.3,22.620609,17.098149,1.0458601,1.0472497,1.0893855,1.0008554,175.70442,43926.095,0.016646888,0.014961879,5.667259,3.207176,152.90865,0.025641052,952.09949,238024.71,12.449607,6.2018338,10.607794,8.3920536,53.874908,0.50354886,1782.1096,445527.04,8.4041735,6.6778972,2.914691,2.1615746,13.132388,0.075325064,489.66797,122416.94,2.5318829,2.0740708,7.2416124,7.0837264,15.811302,0.62389958,1216.5908,304147.51,3.2396141,2.1671959,6.2729622,6.5677891,14.361833,0.68486476,1053.8577,263464.23,2.6404406,1.888652,0.91821782,0.22907801,20.13866,3.11E-07,154.26062,38565.121,2.5958452,1.2142843,6.7222121,3.8918245,50.621109,0.17790906,1129.3317,282332.71,7.5995337,4.7269119,0.33775174,0.33869427,1.1087166,0.024562756,56.742279,14185.563,0.16365853,0.12373689,0.27126397,0.21789566,1.8505616,0.023897532,45.572338,11393.079,0.26204064,0.15437634,0.14373356,0.066220619,2.802449,1.01E-06,24.147234,6036.8055,0.31231729,0.16020996,0.15404171,0.068477467,1.5458516,0.000175407,25.879005,6469.7472,0.28467272,0.1677722,37.172716,33.919266,145.05417,0.95199233,6245.0176,1561253,26.300463,21.252091,,
 rois\0031-5.roi.h502, (blue),878,21950,18.241694,13.19254,98.351555,0.74341893,16016.203,4004049.4,15.711462,9.0892677,1.0571169,1.0572615,1.1026894,1.0125674,928.14832,232037.02,0.015134075,0.014381031,1.3531234,1.0126908,63.122177,0.01313224,1188.0427,297010.4,2.4515327,1.1830815,1.4480054,1.1112678,28.344046,0.00504652,1271.3486,317837,1.6844109,1.0763928,0.80477644,0.61371821,29.420393,1.04E-06,706.59344,176648.32,1.1877472,0.60972189,4.313722,4.1787229,9.2431498,0.31367886,3787.4487,946861.38,1.3317333,0.99693562,2.557577,2.4699788,6.1692481,6.06E-11,2245.5532,561387.79,0.82138999,0.63302439,0.15483071,0.14070036,1.8062385,0.000127643,135.94139,33985.319,0.11226263,0.079577505,1.5047427,0.69447142,24.160849,0.092242211,1321.1647,330290.83,2.2716073,1.3405897,0.18602349,0.17958549,0.46963277,0.003963105,163.32848,40832.13,0.069486348,0.059503992,0.12235471,0.10842573,1.7422326,0.014118928,107.42755,26856.842,0.084791138,0.049375446,0.026425043,0.012416644,0.87941605,1.61E-08,23.201181,5800.2933,0.057881049,0.026643956,0.036747884,0.021400463,3.7406685,1.30E-09,32.264675,8066.1555,0.13618902,0.035319984,9.6553636,2.6997263,129.1301,0.10958742,8477.4189,2119351,16.596917,8.6742649,,
 rois\0031-5.roi.h503, (turquois),528,13200,20.307216,17.219198,89.465408,6.5064135,10722.212,2680550.5,10.955487,7.2016887,1.0488874,1.0489271,1.0939271,0.99834162,553.81299,138453.04,0.015775364,0.014349082,7.7681174,6.6191239,32.083824,0.25995642,4101.5659,1025390.7,4.8260857,3.1700294,8.4260659,7.1094265,40.556431,0.90705454,4448.9629,1112239.9,5.2636986,3.3474698,2.4982245,2.3490031,8.5786953,0.047695264,1319.0623,329765.39,1.3070565,1.0426975,24.936584,23.211843,73.620743,6.7503495,13166.516,3291626.7,10.609867,5.3829891,9.8941518,9.7897596,22.04006,1.0462645,5224.1138,1306027.1,4.1495046,2.0524011,0.43656914,0.41038135,5.7049456,0.010000084,230.50853,57627.084,0.31334159,0.16354875,2.1314229,0.94982433,31.754202,0.051352415,1125.3915,281347.61,3.1959142,1.5833287,0.32396765,0.31196138,0.71902174,0.023167958,171.05492,42763.698,0.12381417,0.084170779,0.4112237,0.39614365,2.5089965,0.068879768,217.12611,54281.488,0.218301,0.14588768,0.021261683,0.013831893,0.34123927,9.60E-14,11.226164,2806.5401,0.030530984,0.019604454,0.061878587,0.052317858,0.62856573,0.000125076,32.671894,8167.9675,0.044854105,0.030955043,8.152693,4.0492187,120.09538,0.29927137,4304.6211,1076154.7,10.918435,7.1560263,,
 rois\0031-5.roi.h504, (magenta),2749,68725,26.618271,18.928968,99.964905,0.74341893,73173.516,18293394,21.397981,11.049695,1.0509475,1.0525452,1.1026894,0.85988325,2889.0583,722263.16,0.020803654,0.015142807,4.6987788,2.2972975,301.76111,2.27E-22,12916.957,3229233.5,11.316401,3.5805442,6.1378777,2.9161477,186.97504,1.37E-22,16873.031,4218253.6,9.6028632,3.6554983,1.9074102,1.199843,105.29969,9.29E-23,5243.4688,1310866.7,3.6156631,1.3757898,11.475174,6.3897152,78.082985,4.00E-23,31545.242,7886307.8,11.12931,3.0229222,5.4907569,3.8770235,26.539743,2.50E-23,15094.09,3773520.1,3.9644506,1.5062834,0.41347823,0.20934178,71.286484,8.65E-24,1136.6511,284162.72,1.8293138,0.39216465,3.1269612,1.175463,50.621109,6.83E-24,8596.0166,2149002.6,4.9612593,2.4975283,0.28322746,0.2395073,4.8750777,4.14E-24,778.59235,194647.94,0.22655956,0.10679995,0.26545185,0.18501233,13.309429,3.27E-24,729.72675,182431.66,0.40999134,0.14163795,0.050727341,0.016527958,3.5631449,2.59E-24,139.44942,34862.341,0.15238672,0.053785081,0.084903475,0.038577259,5.7585206,2.50E-24,233.39949,58349.873,0.2721997,0.08469163,15.508036,6.212544,226.2103,7.46E-24,42631.559,10657890,22.251456,12.09152,,
 rois\0032-4.roi.h500, (red),111,2774.99,3.8878311,4.0134726,11.432105,-2.0363212,431.54929,107887.11,2.7806406,2.700401,1.0617194,1.0621891,1.090909,1.0293103,117.85085,29462.66,0.013776713,0.012875485,0.27289998,0.072934508,1.630075,0.008410308,30.291899,7572.9605,0.36505543,0.34053313,0.17643767,0.058068473,1.0074821,0.006117882,19.584574,4896.1363,0.22639785,0.20901564,0.36054512,0.32641354,1.3111273,0.00060438,40.0205,10005.109,0.26057454,0.24399439,0.11491868,0.081631079,0.57975954,2.19E-10,12.755978,3188.9874,0.11151995,0.10594716,0.017141766,0.0041382,0.18788864,0.000291204,1.9027357,475.68313,0.032383881,0.028471102,0.015637583,0.005761135,0.072412737,1.01E-06,1.7357714,433.94212,0.017759003,0.017117299,0.069603194,0.069939964,0.18929219,0.000700397,7.7259545,1931.4851,0.038238321,0.037695079,0.063951464,0.0636755,0.14982119,0.002986283,7.0986133,1774.6498,0.027742958,0.027208049,0.033487482,0.029065182,0.092817411,0.000680527,3.7171102,929.27591,0.019566933,0.018311696,0.007219885,0.005941151,0.033917122,8.21E-12,0.80140704,200.35143,0.006112412,0.00558612,0.009724004,0.008630545,0.040496685,2.63E-08,1.0793644,269.84062,0.007742567,0.007376323,0.035188918,0.030457409,0.11848994,1.86E-07,3.9059694,976.49066,0.022790897,0.020283306,,
 rois\0032-4.roi.h501, (green),34,849.998,83.592422,93.434029,99.97583,31.627184,2842.1421,710534.26,20.189301,17.338997,1.0121176,1.0226891,1.0626546,0.9478991,34.411995,8602.9833,0.033201707,0.026891029,21.596277,4.365026,342.1015,0.056987301,734.27344,183568.01,60.011618,42.680523,24.569292,19.684063,82.772217,0.028593842,835.35602,208838.59,19.754035,18.496936,4.4887705,2.6849511,27.795277,0.000288183,152.61819,38154.478,6.4119207,6.133996,5.2113578,4.5362415,19.072409,1.37E-07,177.18617,44296.459,4.6867039,4.3454718,1.4856133,1.1810452,6.438489,7.29E-06,50.510849,12627.69,1.3998022,1.2423608,0.63079451,0.063048474,6.394659,3.44E-11,21.447014,5361.7433,1.327995,0.92154084,13.416033,12.086485,46.326286,3.15E-06,456.14511,114036.07,10.762723,9.0166846,0.25494583,0.19696483,1.4955844,1.65E-07,8.6681585,2167.0355,0.26583992,0.20787426,0.27169414,0.23209059,0.62761354,0.005297297,9.2376013,2309.3959,0.18949202,0.18171491,0.29285194,0.20167084,1.660184,0.00116494,9.9569645,2489.2368,0.33191432,0.29785974,0.5533902,0.20160176,10.04666,2.11E-07,18.815266,4703.8079,1.696973,0.86349193,77.798022,73.216331,195.66179,9.9055367,2645.1328,661281.95,48.001099,46.08819,,
 rois\0032-4.roi.h502, (blue),85,2125,31.440272,25.050337,96.034065,8.6687202,2672.4231,668104.48,18.793625,14.79878,1.0467486,1.0459099,1.0815127,1.0068434,88.973625,22243.365,0.015029555,0.013687616,7.2161119,6.4517932,25.414358,1.3149619,613.36957,153342.08,3.9313578,3.2497316,12.585206,10.639893,40.643158,1.2030989,1069.7427,267435.11,7.9324577,6.197738,2.2367721,1.7492166,9.2125912,0.10137183,190.12561,47531.315,1.7078466,1.2831045,28.927991,27.821272,51.640354,13.431568,2458.8787,614718.6,8.2027398,6.4608717,2.4996851,2.4026091,6.8057923,0.66281021,212.47322,53118.204,0.98492039,0.82007128,0.097735524,0.082905784,0.53853399,9.64E-06,8.3075218,2076.8758,0.082547949,0.066370004,5.787093,4.2553725,48.110329,0.79909438,491.90295,122975.49,6.3191387,3.5674487,0.27628766,0.25507984,0.94906825,0.082856789,23.484451,5871.1014,0.12115398,0.095430562,0.35550392,0.34377629,0.67857099,0.16907132,30.217831,7554.4436,0.10903151,0.10013206,0.040079249,0.023692159,0.27622998,6.04E-06,3.4067369,851.68237,0.048274897,0.032374667,0.14115801,0.12852113,0.31602758,0.028621264,11.998431,2999.6019,0.067884714,0.06421899,19.323651,14.211706,91.678566,2.2957964,1642.5101,410626.79,17.842536,13.025309,,
